"NTD ID","Legacy NTD ID","Agency Name","Reporter Type","Reporting Module","Mode","TOS","Time Period","Time Service Begins","Time Service Ends","Vehicles/Passenger Cars Operated in Maximum Service","Vehicles/Passenger Cars Available for Maximum Service","Trains in Operation","Vehicles/Passenger Cars in Operation","Actual Vehicles/Passenger Car Miles","Actual Vehicles/Passenger Car Revenue Miles","Actual Vehicle/Passenger Deadhead Miles","Scheduled Actual Vehicle/Passenger Car Revenue Miles","Actual Vehicle/Passenger Car Hours","Actual Vehicle/Passenger Car Revenue Hours","Actual Vehicle/Passenger Car Deadhead Hours","Charter Service Hours","School Bus Hours","Train Miles","Train Revenue Miles","Train Deadhead Miles","Train Hours","Train Revenue Hours","Train Deadhead Hours","Unlinked Passenger Trips (UPT)","ADA UPT","Sponsored Service UPT","Passenger Miles","Days of Service Operated","Days Not Operated Due to Strikes","Strike Comment","Days Not Operated Due to Emergencies","Emergency Comment","Non-Statutory Mixed Traffic","DRM Mixed Traffic ROW"
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","DO","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","DO","Annual Total",NA,NA,19,20,NA,NA,260583,228906,31677,NA,24765,22573,2192,NA,NA,NA,NA,NA,NA,NA,NA,59299,22540,NA,345713,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 06:00:00,1899-12-31 20:30:00,NA,NA,NA,14,1715,1485,230,NA,110,97,13,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,NA,1127,248,NA,NA,1,"Snow Emergency",NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 08:00:00,1899-12-31 18:30:00,NA,NA,NA,4,368,310,58,NA,28,23,5,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,189,58,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,18,20,NA,NA,445729,387685,58044,NA,28512,25031,3481,0,0,NA,NA,NA,NA,NA,NA,55538,52435,0,285465,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 05:55:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - PM Peak",1899-12-31 14:00:00,1899-12-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Weekday",1899-12-31 05:40:00,1899-12-31 21:50:00,NA,NA,NA,42,4905,4711,194,4714,332,321,11,NA,NA,NA,NA,NA,NA,NA,NA,5300,NA,NA,24963,248,NA,NA,1,"Snow Emergency",NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Saturday",1899-12-31 06:50:00,1899-12-31 19:20:00,NA,NA,NA,39,2565,2512,53,2515,168,164,4,NA,NA,NA,NA,NA,NA,NA,NA,1720,NA,NA,9752,58,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10005","1005","Lowell Regional Transit Authority","Full Reporter","Urban","MB","PT","Annual Total",NA,NA,42,49,NA,NA,1352576,1312648,39928,1312840,92876,89981,2895,0,0,NA,NA,NA,NA,NA,NA,1411149,NA,NA,6815850,NA,NA,NA,NA,NA,NA,254.5
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 05:20:00,1899-12-31 22:10:00,NA,NA,NA,22,2068,1861,207,NA,127,116,11,NA,NA,NA,NA,NA,NA,NA,NA,252,NA,NA,1556,250,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 06:10:00,1899-12-31 20:05:00,NA,NA,NA,12,941,838,103,NA,67,62,5,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,597,64,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Sunday",1899-12-31 09:00:00,1899-12-31 18:00:00,NA,NA,NA,4,379,348,31,NA,31,29,2,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,235,50,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,22,30,NA,NA,596162,536282,59880,NA,37579,34561,3018,0,0,NA,NA,NA,NA,NA,NA,74036,61817,0,438975,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 07:00:00,1899-12-31 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Midday",1899-12-31 08:30:00,1899-12-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - PM Peak",1899-12-31 14:30:00,1899-12-31 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Weekday",1899-12-31 05:20:00,1899-12-31 22:10:00,NA,NA,NA,50,5817,5520,297,6017,457,439,18,NA,NA,NA,NA,NA,NA,NA,NA,9613,NA,NA,31049,249,0,NA,0,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Saturday",1899-12-31 06:10:00,1899-12-31 20:05:00,NA,NA,NA,23,3059,2975,84,3018,243,237,6,NA,NA,NA,NA,NA,NA,NA,NA,3848,NA,NA,11661,62,0,NA,0,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA
"10006","1006","Southeastern Regional Transit Authority","Full Reporter","Urban","MB","PT","Annual Total",NA,NA,52,67,NA,NA,1637964,1559066,78898,1685236,128904,124007,4897,0,0,NA,NA,NA,NA,NA,NA,2632161,NA,NA,8475558,NA,NA,NA,NA,NA,NA,575.7
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 05:12:00,1899-12-31 20:40:00,NA,NA,NA,8,1189,1021,168,NA,82,71,11,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1282,260,0,NA,0,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 05:27:00,1899-12-31 21:25:00,NA,NA,NA,4,608,494,114,NA,44,37,7,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,301,53,0,NA,0,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Sunday",1899-12-31 07:35:00,1899-12-31 19:24:00,NA,NA,NA,3,387,306,81,NA,28,23,5,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,159,52,0,NA,0,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,9,15,NA,NA,361557,310320,51237,NA,25266,21733,3533,0,0,NA,NA,NA,NA,NA,NA,30458,25841,0,357635,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 06:00:00,1899-12-31 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Midday",1899-12-31 08:00:00,1899-12-31 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - PM Peak",1899-12-31 15:30:00,1899-12-31 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Weekday",1899-12-31 05:15:00,1899-12-31 19:30:00,NA,NA,NA,16,3400,3400,0,3406,199,199,0,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,17067,252,0,NA,0,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Saturday",1899-12-31 06:45:00,1899-12-31 19:30:00,NA,NA,NA,16,2183,2183,0,2183,124,124,0,NA,NA,NA,NA,NA,NA,NA,NA,1176,NA,NA,10703,52,0,NA,0,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10007","1007","Berkshire Regional Transit Authority","Full Reporter","Urban","MB","PT","Annual Total",NA,NA,16,34,NA,NA,970253,970253,0,973473,56499,56499,0,0,0,NA,NA,NA,NA,NA,NA,540045,NA,NA,4870695,NA,NA,NA,NA,NA,NA,246
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 04:30:00,1899-12-31 15:15:00,NA,NA,NA,115,12536,10402,2134,NA,854,720,134,NA,NA,NA,NA,NA,NA,NA,NA,1036,NA,NA,11400,258,0,NA,0,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 04:45:00,1899-12-31 15:15:00,NA,NA,NA,35,3374,2775,599,NA,232,195,37,NA,NA,NA,NA,NA,NA,NA,NA,272,NA,NA,2067,53,0,NA,0,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Sunday",1899-12-31 07:45:00,1899-12-31 14:45:00,NA,NA,NA,29,2316,1850,466,NA,172,141,31,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,NA,1338,52,0,NA,0,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,116,135,NA,NA,3533642,2926913,606729,NA,241821,203348,38473,0,0,NA,NA,NA,NA,NA,NA,291932,222466,0,3120295,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 07:15:00,1899-12-31 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Midday",1899-12-31 11:30:00,1899-12-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - PM Peak",1899-12-31 14:30:00,1899-12-31 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Weekday",1899-12-31 04:53:00,1899-12-31 02:58:00,NA,NA,NA,138,17370,16546,824,16634,1305,1263,42,NA,NA,NA,NA,NA,NA,NA,NA,37817,NA,NA,130512,255,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Saturday",1899-12-31 04:53:00,1899-12-31 02:58:00,NA,NA,NA,72,10669,10431,238,10434,813,800,13,NA,NA,NA,NA,NA,NA,NA,NA,16362,NA,NA,62164,53,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Sunday",1899-12-31 06:53:00,1899-12-31 00:00:00,NA,NA,NA,38,5158,5007,151,5008,384,377,7,NA,NA,NA,NA,NA,NA,NA,NA,8741,NA,NA,31219,52,NA,NA,NA,NA,NA,NA
"10008","1008","Pioneer Valley Transit Authority","Full Reporter","Urban","MB","PT","Annual Total",NA,NA,147,197,NA,NA,5249833,5020685,229148,5043164,394804,383227,11577,0,0,NA,NA,NA,NA,NA,NA,10931237,NA,NA,38093369,NA,NA,NA,NA,NA,NA,761
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - AM Peak",1899-12-31 05:45:00,1899-12-31 08:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - PM Peak",1899-12-31 16:20:00,1899-12-31 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Average Typical Weekday",1899-12-31 05:45:00,1899-12-31 19:15:00,NA,NA,NA,6,812,378,434,379,33,22,11,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,NA,6629,248,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Average Typical Saturday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Average Typical Sunday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","CB","PT","Annual Total",NA,NA,6,9,NA,NA,199594,91620,107974,93387,8195,5495,2700,0,0,NA,NA,NA,NA,NA,NA,60763,NA,NA,1648708,NA,NA,NA,NA,NA,NA,50
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - AM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Midday",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - PM Peak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Weekday",1899-12-31 04:45:00,1899-12-31 20:00:00,NA,NA,NA,23,3172,2780,392,NA,199,179,20,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,2145,248,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Saturday",1899-12-31 07:00:00,1899-12-31 19:45:00,NA,NA,NA,9,967,831,136,NA,65,58,7,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,495,53,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Average Typical Sunday",1899-12-31 09:00:00,1899-12-31 18:00:00,NA,NA,NA,7,763,672,91,NA,32,26,6,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,242,52,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","DR","PT","Annual Total",NA,NA,23,25,NA,NA,877551,768342,109209,NA,54606,48830,5776,0,0,NA,NA,NA,NA,NA,NA,87004,64991,0,570691,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - AM Peak",1899-12-31 05:30:00,1899-12-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Midday",1899-12-31 09:00:00,1899-12-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - PM Peak",1899-12-31 14:30:00,1899-12-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Weekday - Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Weekday",1899-12-31 04:45:00,1899-12-31 20:00:00,NA,NA,NA,39,5511,4728,783,4731,456,432,24,NA,NA,NA,NA,NA,NA,NA,NA,7009,NA,NA,29304,248,NA,NA,NA,NA,NA,NA
"10013","1013","Merrimack Valley Regional Transit Authority","Full Reporter","Urban","MB","PT","Average Typical Saturday",1899-12-31 07:00:00,1899-12-31 19:45:00,NA,NA,NA,21,2816,2516,300,2517,238,228,10,NA,NA,NA,NA,NA,NA,NA,NA,3726,NA,NA,16107,53,NA,NA,NA,NA,NA,NA
